name,winery,country,latitude,longitude
3875,Endrizzi,Italy,36.7647819,-108.1553802
3876,Parusso,Italy,44.6134621,7.9653802
3878,L'Ecole No 41,United States,46.0568338,-118.5813226
3880,Château Camplong,France,,
3881,Poggio Antico,Italy,,
3883,Château Nénin,France,44.922751,-0.211108
3884,Bernhard Huber,Germany,48.160043,7.8124223
3885,Anthonij Rupert,South Africa,-33.8804681,19.0035331
3886,Château Valandraud,France,44.8877177,-0.0853736
3887,Viña Cobos,Argentina,-33.0972849,-68.9244548
3889,Ciacci Piccolomini d'Aragona,Italy,42.9889309,11.5109714
3894,Shafer,United States,,
3895,Gaja,Italy,33.7405484,-84.3463317
3898,Gaja,Italy,33.7405484,-84.3463317
3899,Maestro Italiano,Italy,,
3900,Château Léoville Barton,France,45.156947,-0.7394435
3902,Château Pape Clément,France,44.8060379,-0.6474483
3903,Mulderbosch,South Africa,-33.9484965,18.7667762
3904,Masi,Italy,,
3908,St. Michael-Eppan,Italy,46.4560767,11.2623877
3910,Paolo Cottini,Italy,45.5345755,10.8768357
3911,Castellare,Italy,43.4650202,11.269341
3913,Domaine du Vieux Télégraphe,France,44.0428553,4.8854594
3914,Pierre Amadieu,France,44.1671405,4.9999175
3916,Louis Jadot,France,,
3917,Negro Angelo,Italy,44.7776732,7.9669333
3918,Domaine Lafage,France,,
3919,Castello di Gabbiano,Italy,43.6282453,11.2604592
3924,Borgogno,Italy,,
3926,Antinori,Italy,,
3927,Teso La Monja,Spain,41.4551273,-5.4467614
3929,Barone Montalto,Italy,,
3932,Château Léoville Las Cases,France,,
3934,Château l'Ecuyer,France,,
3936,Gabbas,Italy,,
3937,Bodegas Amaren,Spain,42.5658868,-2.6825171
3939,Zýmē,Italy,,
3943,Jean Leon,Spain,40.7596654,-73.9685464
3945,Aia Vecchia,Italy,43.1683018,10.5805204
3948,Ciacci Piccolomini d'Aragona,Italy,42.9889309,11.5109714
3951,Zenato,Italy,,
3954,Vallepicciola,Italy,43.377025,11.3972698
3961,De Toren,South Africa,,
3965,Château Beychevelle,France,45.1445898,-0.7351245
3966,Clavel,France,39.3150317,-76.6204571
3970,Knipser,Germany,,
3972,Ottin - Viticulteur Encaveur,Italy,45.7575059,7.3249268
3975,Louis Jadot,France,,
3983,Paul Jaboulet Aîné,France,,
3987,Domaine du Clos des Fées,France,42.8498513,2.7767185
3990,Prunotto,Italy,,
3992,Campillo,Spain,,
3993,Château la Vieille Cure,France,44.95488,-0.2716739
3999,Tenuta Il Poggione,Italy,42.9950849,11.4604819
4001,Château Léoville Barton,France,45.156947,-0.7394435
4002,Château Smith Haut-Lafitte,France,44.7326094,-0.5582209
4004,Catena,Argentina,,
4005,Château Lafon-Rochet,France,45.2293874,-0.7877969
4006,Bolla,Italy,,
4007,Château Belair-Monange,France,44.8882451,-0.1607374
4008,Château Lascombes,France,45.0409951,-0.6828432
4017,Promontory,United States,41.7990051,-87.5876077
4023,Conti Zecca,Italy,40.2895531,17.9901147
4026,Chanson,France,,
4028,Borgogno,Italy,,
4029,Catena Zapata,Argentina,-33.1639562,-68.9195177
4030,Château Purcari,Moldova,46.529504,29.871929
4031,Cave de Tain,France,45.0721763,4.8455917
4037,Domaine Serene,United States,45.2704073,-123.0685637
4038,El Enemigo,Argentina,,
4039,Benjamin de Rothschild - Vega Sicilia,Spain,42.5769912,-2.6627804
4044,Château Lafon-Rochet,France,45.2293874,-0.7877969
4046,Opus One,United States,38.4407712,-122.4008831
4048,Quintarelli Giuseppe,Italy,45.5209039,10.9478773
4049,Feudi di San Gregorio,Italy,40.9111904,14.8675003
4051,Château Les Hauts-Conseillants,France,,
4052,Gérard Bertrand,France,,
4053,Kaapzicht,South Africa,-33.9133424,18.7371328
4054,Château de Saint Cosme,France,44.1671895,5.0068355
4055,Terre di Campo Sasso,Italy,,
4056,Simonsig,South Africa,-33.8700592,18.8254192
4057,Álvaro Palacios,Spain,41.1898705,0.7797531
4058,Siegel,Chile,35.9076488,-86.4013238
4061,Bodegas Amaren,Spain,42.5658868,-2.6825171
4065,Bodegas Valdemar,Spain,42.4988843,-2.4393149
4066,Domaine La Grange,France,43.5114936,3.2514222
4067,Borsao,Spain,,
4068,Coloma,Spain,38.7999214,-120.8902916
4069,Dehesa La Granja,Spain,41.3093232,-5.3680833
4072,Musella,Italy,40.6419007,-73.7100054
4076,Capannelle,Italy,41.8322477,12.5783852
4077,Château Purcari,Moldova,46.529504,29.871929
4078,Gaja,Italy,33.7405484,-84.3463317
4080,Bodegas Valdemar,Spain,42.4988843,-2.4393149
4081,Springfield Estate,South Africa,,
4083,Altaïr,Chile,,
4084,Wente,United States,37.6641667,-121.7252778
4085,Château de Pez,France,45.258614,-0.789785
4088,Clos de Bouard,France,44.913477,-0.102436
4091,Château Belair-Monange,France,44.8882451,-0.1607374
4098,Terroir Al Límit Soc. Lda,Spain,41.2122716,0.811823
4099,Le Ragose,Italy,45.5022454,10.9590055
4100,Delheim,South Africa,-33.8698991,18.8857395
4101,Tenuta di Sesta,Italy,42.993097,11.4881028
4102,Bodega Contador (Benjamín Romeo),Spain,42.562611,-2.751699
4103,Château Moulin Haut-Laroque,France,44.957198,-0.2793965
4106,Ses Talaioles,Spain,39.5456642,3.2899094
4107,Château Gombaude-Guillot,France,44.9321864,-0.2041637
4108,Casa Gran del Siurana,Spain,41.1630784,0.7653533
4114,Château Prieuré-Lichine,France,,
4119,Biondi-Santi,Italy,,
4121,Morgenster Estate,South Africa,-34.083936,18.885007
4122,Meerlust,South Africa,-34.0170461,18.7571959
4123,Clos des Jacobins,France,44.9029981,-0.1720577
4129,Ravenswood,United States,,
4130,Pio Cesare,Italy,44.7016437,8.0387445
4131,Ricasoli,Italy,,
4133,Varvaglione,Italy,40.3895527,17.316054
4134,Torre de Oña,Spain,42.5598195,-2.6016329
4137,Château Branaire-Ducru,France,45.1449352,-0.7385724
4140,Errazuriz,Chile,,
4141,Tedeschi,Italy,,
4143,Château le Puy,France,44.9362291,-0.0284537
4149,La Spinetta,Italy,,
4150,Castello Nipozzano,Italy,43.7845134,11.4711361
4152,Ànima Negra,Spain,,
4154,Tenuta delle Terre Nere,Italy,37.8857837,15.0183176
4156,Gravner,Italy,,
4157,Château de Saint Cosme,France,44.1671895,5.0068355
4159,Le Macchiole,Italy,43.2078052,10.6120573
4161,Casanova di Neri,Italy,,
4163,Marqués de Murrieta,Spain,,
4165,Zevenwacht,South Africa,-33.9339622,18.7110943
4166,Morgante,Italy,42.9456747,-78.7956115
4168,Gérard Bertrand,France,,
4169,Château de Beaucastel,France,44.104852,4.8521481
4170,Francis Ford Coppola,United States,,
4172,Allegrini,Italy,,
4173,E. Guigal,France,,
4176,Marqués de Riscal,Spain,,
4184,Holden Manz,South Africa,-33.935225,19.115128
4185,Comm. G.B. Burlotto,Italy,44.6669442,7.9308174
4191,Costers del Priorat,Spain,41.16126,0.7163401
4192,Teruzzi & Puthod,Italy,26.1976177,-81.8115905
4196,Château Pichon Baron,France,45.1770493,-0.7516086
4197,Château Grand-Puy-Lacoste,France,,
4198,Cantine due Palme,Italy,,
4202,Château Moulinet-Lasserre,France,44.9438406,-0.2187873
4210,Clos des Papes (Paul Avril),France,44.052134,4.8353741
4213,Cantina Rosa del Golfo,Italy,40.0672291,18.0537746
4215,Podere Sapaio,Italy,43.1692157,10.5804123
4218,Castello Romitorio,Italy,43.0550282,11.4493327
4219,Clos Dubreuil,France,44.8935814,-0.1216156
4220,Casa Silva,Chile,,
4221,Knipser,Germany,,
4222,Château Pichon Longueville Comtesse de Lalande,France,45.176191,-0.7505184
4224,Clos Mogador,Spain,,
4225,Shafer,United States,,
4229,Château Lascombes,France,45.0409951,-0.6828432
4231,Château Pape Clément,France,44.8060379,-0.6474483
4232,Bodegas Valdemar,Spain,42.4988843,-2.4393149
4234,Tenute Silvio Nardi,Italy,43.0991616,11.4049781
4238,Craggy Range,New Zealand,48.4121206,-114.3370768
4239,Château La Renaissance,France,,
4240,Domaine de la Côte,United States,34.6422625,-120.436646
4241,Baron Philippe de Rothschild,France,,
4244,Caliterra,Chile,30.1717586,-98.0865122
4248,Domaine de Chevalier,France,,
4251,L'Ecole No 41,United States,46.0568338,-118.5813226
4253,Johanneshof Reinisch,Austria,47.9741836,16.3031274
4256,Zenato,Italy,,
4259,Château Brane-Cantenac,France,45.024064,-0.6745709
4262,Stark-Condé,South Africa,-33.9537815,18.9105452
4267,Rust En Vrede,South Africa,-33.998382,18.8560069
4272,K Vintners,United States,46.0854763,-118.2503954
4273,Remelluri,Spain,,
4274,Giuseppe Sedilesu,Italy,,
4288,Tinto Pesquera,Spain,41.6430345,-4.1530476
4290,Robert Mondavi,United States,,
4291,Vieux Château Certan,France,44.9269211,-0.1977539
4294,Fèlsina,Italy,,
4296,Delheim,South Africa,-33.8698991,18.8857395
4298,Henschke,Australia,,
4299,Allegrini,Italy,,
4300,Château Léoville Barton,France,45.156947,-0.7394435
4304,Sutil,Chile,,
4307,Château d'Armailhac,France,,
4308,Château Pichon Baron,France,45.1770493,-0.7516086
4310,Penfolds,Australia,,
4311,Domaine Drouhin,United States,45.2655399,-123.0556336
4312,Château Purcari,Moldova,46.529504,29.871929
4313,Robert Mondavi,United States,,
4314,Quinta do Portal,Portugal,,
4315,Château Branaire-Ducru,France,45.1449352,-0.7385724
4316,Château Léoville Barton,France,45.156947,-0.7394435
4317,El Grifo,Spain,,
4319,Corte Figaretto,Italy,42.4164302,9.5294139
4320,Viñedos de Páganos,Spain,42.5534922,-2.6059795
4324,Dievole,Italy,43.4201863,11.3608965
4327,Markus Molitor,Germany,,
4329,Franco Molino,Italy,44.6284785,7.9576381
4333,Dalla Cia,South Africa,-33.9404461,18.8472753
4334,Marqués de Riscal,Spain,,
4335,Château Brane-Cantenac,France,45.024064,-0.6745709
4337,Château Figeac,France,44.9128319,-0.1924052
4346,San Marzano,Italy,40.7279967,-73.9884379
4348,Simonsig,South Africa,-33.8700592,18.8254192
4349,Ceretto,Italy,44.6722487,7.9962875
4353,Ceretto,Italy,44.6722487,7.9962875
4354,Château La Gurgue,France,45.043599,-0.6776507
4356,Vietti,Italy,44.6242163,7.9791973
4358,Château Beychevelle,France,45.1445898,-0.7351245
4359,Domaine Serene,United States,45.2704073,-123.0685637
4363,Grattamacco,Italy,43.1868581,10.6279492
4364,Biscardo,Italy,45.3982662,11.2700186
4365,Cesari,Italy,,
4367,Tenuta Il Palagio,Italy,43.6159586,11.4362013
4369,Maison de La Villette,France,48.8938489,2.39026
4370,Clos l'Eglise,France,44.9343256,-0.2031586
4372,Sena,Chile,,
4374,Benjamin de Rothschild - Vega Sicilia,Spain,42.5769912,-2.6627804
4375,Joseph Drouhin,France,,
4376,Château Pape Clément,France,44.8060379,-0.6474483
4377,Domaine du Clos des Fées,France,42.8498513,2.7767185
4378,Mont du Toit,South Africa,-33.6577196,19.0295465
4380,Tommasi,Italy,,
4384,Salentein,Argentina,,
4385,Ramón Bilbao,Spain,42.5699439,-2.8608441
4387,Meerlust,South Africa,-34.0170461,18.7571959
4389,Paul Jaboulet Aîné,France,,
4390,Keringer,Austria,,
4394,Château Puech-Haut,France,43.720075,3.9611651
4395,Diemersdal,South Africa,-33.802626,18.64632
4401,Denis Durantou,France,44.9237458,-0.210255
4405,Château Beau-Sejour Becot,France,44.8947222,-0.1641667
4406,Glaetzer,Australia,,
4414,Torres,Spain,,
4417,Château Montrose,France,45.2463525,-0.7533456
4418,Kanonkop,South Africa,-33.8548506,18.8601126
4420,Château Marquis d'Alesme,France,45.0418801,-0.6769426
4425,Casa do Lago,Portugal,37.034868,-8.0248989
4429,Herdade da Calada,Portugal,38.679258,-7.846931
4435,Errazuriz,Chile,,
4437,Conti Costanti,Italy,43.051683,11.507199
4440,Ceretto,Italy,44.6722487,7.9962875
4441,Caballo Loco,Chile,,
4447,Domaine de Terrebrune,France,43.1358867,5.8316751
4449,Craggy Range,New Zealand,48.4121206,-114.3370768
4452,Gaja,Italy,33.7405484,-84.3463317
4460,Château le Puy,France,44.9362291,-0.0284537
4462,La Madonnina,Italy,,
4464,Biniagual,Spain,39.6671225,2.8756369
4465,Muratie,South Africa,-33.8704712,18.8759232
4470,Giacosa Fratelli,Italy,44.7214164,8.1162071
4472,Domaine de la Janasse,France,,
4476,Santadi,Italy,39.0921807,8.7158107
4477,Marqués de Cáceres,Spain,,
4479,Château Léoville Barton,France,45.156947,-0.7394435
4481,Château Léoville Barton,France,45.156947,-0.7394435
4483,Muga,Spain,,
4485,Two Hands,Australia,,
4488,Château Belair-Monange,France,44.8882451,-0.1607374
4490,Philibert du Charme,France,,
4491,Marquês de Borba,Portugal,,
4492,Domaine de la Janasse,France,,
4493,Château Rauzan-Gassies,France,45.0365122,-0.674866
4497,Gaja,Italy,33.7405484,-84.3463317
4499,Stefano Accordini,Italy,45.5668917,10.8679696
4501,Herdade dos Grous,Portugal,37.879033,-7.941006
4506,Nativ,Italy,,
4509,Castillo de Enériz,Spain,42.6746425,-1.746676
4510,Mauro Molino,Italy,44.635845,7.9597546
4512,Domenico Clerico,Italy,,
4514,Rocca di Montegrossi,Italy,43.4048503,11.4168472
4516,Château Le Crock,France,45.2386294,-0.7718469
4517,Ardhuy,France,47.0850161,4.8972525
4518,Vietti,Italy,44.6242163,7.9791973
4524,Álvaro Palacios,Spain,41.1898705,0.7797531
4526,Gérard Bertrand,France,,
4528,Château Sociando-Mallet,France,45.284277,-0.776006
4530,Castello Monaci,Italy,40.3886681,17.8795064
4532,Baglio del Cristo di Campobello,Italy,37.2217695,13.918757
4534,Domaine de la Côte,United States,34.6422625,-120.436646
4535,Scheiblhofer,Austria,,
4537,Morgenster Estate,South Africa,-34.083936,18.885007
4538,Ruffino,Italy,,
4540,Doppio Passo,Italy,,
4541,Château de Ferrand,France,44.8833932,-0.1185224
4544,M. Chapoutier,France,,
4545,Telmo Rodriguez,Spain,,
4547,Brovia,Italy,44.6316798,7.9654106
4548,Famiglia Castellani,Italy,,
4549,Château Belair-Monange,France,44.8882451,-0.1607374
4550,Fertuna,Italy,42.8921521,10.9898501
4552,Château Pesquie,France,44.0745026,5.1882917
4557,Château Léoville Poyferré,France,45.1643345,-0.7409774
4566,Ricasoli,Italy,,
4568,Siro Pacenti,Italy,43.074123,11.507062
4569,Capannelle,Italy,41.8322477,12.5783852
4571,Travaglini,Italy,,
4576,Cecchi,Italy,,
4577,Brigaldara,Italy,45.5212115,10.9160232
4580,Barone Montalto,Italy,,
4583,Château Léoville Poyferré,France,45.1643345,-0.7409774
4587,Château Arnauld,France,45.0729535,-0.7255135
4588,Mukhrani,Georgia,41.9349353,44.5655726
4589,Fonte do Ouro,Portugal,,
4591,Firriato,Italy,38.1129343,15.1110949
4594,Caliterra,Chile,30.1717586,-98.0865122
4599,Fanti,Italy,,
4600,Château Lafon-Rochet,France,45.2293874,-0.7877969
4602,Château Haut-Marbuzet,France,45.2383114,-0.7696195
4603,19 Crimes,Australia,,
4610,Braida,Italy,,
4616,Caliterra,Chile,30.1717586,-98.0865122
4623,Salentein,Argentina,,
4630,Emilio Moro,Spain,,
4631,Borgogno,Italy,,
4636,Quintodecimo,Italy,41.0464793,14.9904445
4637,Vega Sicilia,Spain,,
4639,Giannitessari,Italy,45.476701,11.275013
4642,Poliziano,Italy,,
4643,Capezzana,Italy,43.8239274,10.995525
4644,Château La Mission Haut-Brion,France,44.815189,-0.6052073
4647,Masseria Borgo dei Trulli,Italy,40.3447113,17.5228786
4651,Michel Gassier,France,,
4655,San Felice,Italy,45.4710104,9.3068696
4664,Vriesenhof,South Africa,-33.971098,18.867111
4668,Schug,United States,,
4669,Dal Forno Romano,Italy,45.4948181,11.1744069
4671,Matsu,Spain,33.7003705,-117.990228
4672,Mauro Molino,Italy,44.635845,7.9597546
4673,Chateau Montelena,United States,,
4674,Paul Cluver,South Africa,-34.1687417,19.0855573
4675,Elio Altare,Italy,44.6398657,7.9487667
4676,Bodega del Fin del Mundo,Argentina,-38.556635,-68.383899
4681,Gianni Brunelli,Italy,43.0278979,11.5178124
4682,Errazuriz,Chile,,
4683,Delheim,South Africa,-33.8698991,18.8857395
4685,Pierre Amadieu,France,44.1671405,4.9999175
4686,Caparzo,Italy,,
4688,Villabella,Italy,38.7881393,-77.3013687
4693,De Vescovi Ulzbach,Italy,46.21449,11.1158
4694,Sansonina,Italy,47.4810161,-122.2175595
4696,Abadia Retuerta,Spain,41.6161181,-4.4108988
4697,Château Trotte Vieille,France,44.8947693,-0.145056
4699,Gaja,Italy,33.7405484,-84.3463317
4704,Château de Beaucastel,France,44.104852,4.8521481
4706,Château Lynch-Bages,France,45.1911565,-0.7547507
4707,Caballo Loco,Chile,,
4708,Château Purcari,Moldova,46.529504,29.871929
4709,Catena Zapata,Argentina,-33.1639562,-68.9195177
4710,Château Gruaud Larose,France,45.1445052,-0.7509221
4714,Le Dome,France,48.841935,2.3291506
4715,Giacomo Conterno,Italy,,
4716,Mukhrani,Georgia,41.9349353,44.5655726
4718,Morgenster Estate,South Africa,-34.083936,18.885007
4724,Fitapreta,Portugal,38.6453298,-7.9539301
4728,Grattamacco,Italy,43.1868581,10.6279492
4729,Elio Altare,Italy,44.6398657,7.9487667
4730,Fattoria dei Barbi,Italy,43.031067,11.511996
4733,Churchill's,Portugal,47.6552194,-117.4232528
4734,Ettore Germano,Italy,44.6221755,7.9957181
4736,Sons of Eden,Australia,-34.479608,139.035979
4738,Domaine Santa Duc,France,44.16411,4.987098
4742,Les Bertrand,France,43.579948,6.715921
4743,Black Stallion,United States,,
4744,Nals Margreid,Italy,46.5388341,11.2039337
4745,Château Belair-Monange,France,44.8882451,-0.1607374
4747,Tenuta Degli Dei,Italy,43.528636,11.316324
4749,Château Sociando-Mallet,France,45.284277,-0.776006
4750,Félix Solís,Spain,38.7753369,-3.395914
4753,Château Pichon Baron,France,45.1770493,-0.7516086
4754,Pascual Toso,Argentina,,
4756,Bibi Graetz,Italy,43.8065648,11.2926592
4759,Bouchard Père & Fils,France,,
4762,Gros' Noré,France,43.187027,5.760199
4763,Paolo Scavino,Italy,44.6308604,7.965273
4764,Château de Beaucastel,France,44.104852,4.8521481
4767,Château Saint-Pierre,France,43.4519802,6.4726758
4769,Banfi,Italy,42.4464908,-76.4822262
4773,Virna,Italy,,
4774,Domaine la Bouissiere,France,44.1629159,5.0044922
4775,Antinori,Italy,,
4780,Poggio Antico,Italy,,
4782,Ruffino,Italy,,
4785,Domaine Trapet,France,47.226689,4.9790595
4788,Boasso,Italy,29.7666823,-95.1132912
4789,Schneider,Germany,,
4791,Château Lagrange,France,45.1493306,-0.7699681
4793,Corcova,Romania,44.6974455,23.0373853
4797,San Felice,Italy,45.4710104,9.3068696
4798,Domaine Sigalas,Greece,36.471427,25.394178
4802,Siro Pacenti,Italy,43.074123,11.507062
4803,Beyerskloof,South Africa,-33.8915615,18.8232607
4810,Anthonij Rupert,South Africa,-33.8804681,19.0035331
4814,Caparzo,Italy,,
4815,La Rioja Alta,Spain,42.5844855,-2.8466665
4816,Marqués de Riscal,Spain,,
4817,Baglio di Pianetto,Italy,,
4819,Château Haut-Bailly,France,44.7344757,-0.5801781
4826,Château Le Crock,France,45.2386294,-0.7718469
4829,Matsu,Spain,33.7003705,-117.990228
4831,Domaine Comte Georges de Vogüé,France,47.1854302,4.9524922
4835,Menhir,Italy,,
4836,Protos,Spain,,
4837,Caballo Loco,Chile,,
4840,Masciarelli,Italy,,
4844,Collosorbo,Italy,43.0551015,11.4890032
4845,Bodegas Roda,Spain,42.585101,-2.8469189
4850,Manincor,Italy,46.3914762,11.2551839
4852,TerraNoble,Chile,,
4853,Paololeo,Italy,40.4579212,17.9237796
4855,Boscaini Carlo,Italy,45.5324678,10.8420548
4861,Château de Fieuzal,France,44.7137509,-0.6063917
4864,Quinta do Vale Meão,Portugal,41.153762,-7.120447
4866,Corte Giara,Italy,45.5403587,10.883506
4867,Travaglini,Italy,,
4871,Domaine de Valmengaux,France,44.9846433,-0.3283669
4874,Marimar Estate,United States,,
4878,Mas Jullien,France,43.6751411,3.4797146
4879,Michel & Stéphane Ogier,France,,
4880,E. Guigal,France,,
4881,Oasi degli Angeli,Italy,43.017521,13.8243091
4886,Château Latour à Pomerol,France,,
4887,Faiveley,France,,
4888,Casa Ferreirinha,Portugal,,
4894,Planeta,Italy,,
4898,Bouchard Finlayson,South Africa,-34.381722,19.241867
4899,Mukhrani,Georgia,41.9349353,44.5655726
4900,Henschke,Australia,,
4903,Domaine Mathieu & Camille Lapierre,France,44.0610851,4.8391268
4904,Pago de Los Capellanes,Spain,,
4906,Château Giscours,France,45.0088738,-0.6455762
4907,Château Léoville Barton,France,45.156947,-0.7394435
4909,Alta Vista,Argentina,,
4911,Torre dei Beati,Italy,42.3985358,13.9510241
4912,Terra d'Alter,Portugal,,
4913,Braida,Italy,,
4919,Ceretto,Italy,44.6722487,7.9962875
4920,Château Branaire-Ducru,France,45.1449352,-0.7385724
4921,Muga,Spain,,
4922,Paul Hobbs,United States,38.4401811,-122.8581307
4923,Luna Argenta,Italy,,
4925,San Marzano,Italy,40.7279967,-73.9884379
4926,Domaine Serene,United States,45.2704073,-123.0685637
4927,Pietra Pura,Italy,41.591379,12.834498
4930,Domaine Anderson,United States,39.0586064,-123.430396
4932,Braida,Italy,,
4935,Fitapreta,Portugal,38.6453298,-7.9539301
4938,Tenuta Ulisse,Italy,42.287183,14.328243
4942,Château La Couronne,France,44.9291704,-0.1277069
4944,Les Bertrand,France,43.579948,6.715921
4948,Le Ragose,Italy,45.5022454,10.9590055
4952,E. Guigal,France,,
4953,Biondi-Santi,Italy,,
4955,Bodegas San Román,Spain,41.5136651,-5.2224506
4958,Vigneti del Vulture,Italy,40.8083405,15.9820357
4959,Poggio Antico,Italy,,
4963,Château Ducru-Beaucaillou,France,45.150911,-0.734644
4964,Casetta,Italy,,
4965,Tinto Pesquera,Spain,41.6430345,-4.1530476
4967,Baron de Ley,Spain,,
4969,Baigorri,Spain,25.6821584,-80.3358456
4971,Elio Grasso,Italy,44.5959266,7.9827665
4972,Tenute Silvio Nardi,Italy,43.0991616,11.4049781
4973,Drei Donà - Tenuta La Palazza,Italy,44.1777895,11.9870939
4975,Álvaro Palacios,Spain,41.1898705,0.7797531
4977,Ciacci Piccolomini d'Aragona,Italy,42.9889309,11.5109714
4978,Château Phélan Ségur,France,45.2614496,-0.7690932
4979,Clos Puy Arnaud,France,44.881696,-0.041524
4980,Le Macioche,Italy,43.0237667,11.5139799
4982,Tua Rita,Italy,43.0641308,10.6891608
4986,Château Clinet,France,,
4996,Giacomo Fenocchio,Italy,44.6114057,7.9598511
4998,Buitenverwachting,South Africa,-34.0403909,18.4208345
5000,Casanova di Neri,Italy,,
5005,Langmeil,Australia,,
5006,Château Purcari,Moldova,46.529504,29.871929
5007,Doolhof Wine Estate,South Africa,-33.6232012,19.0865214
5010,Protos,Spain,,
5013,Porseleinberg,South Africa,-33.4513889,18.8836111
5018,Herdade dos Grous,Portugal,37.879033,-7.941006
5020,Altesino,Italy,,
5021,Simonsig,South Africa,-33.8700592,18.8254192
5029,Patz & Hall,United States,45.0825614,-88.0344085
5034,Gaja,Italy,33.7405484,-84.3463317
5037,Le Macchiole,Italy,43.2078052,10.6120573
5039,Viña Cobos,Argentina,-33.0972849,-68.9244548
5040,Château Tour Saint-Christophe,France,44.8907981,-0.1295148
5043,Stina,Croatia,39.9252126,-75.1747247
5044,Aldo Rainoldi,Italy,46.1628659,9.9745198
5045,Banfi,Italy,42.4464908,-76.4822262
5047,Kaiken,Argentina,,
5048,Lanzerac,South Africa,-33.9378873,18.8939536
5049,Rocche Costamagna,Italy,44.6394354,7.9341461
5051,Kleine Zalze,South Africa,,
5054,Château Lascombes,France,45.0409951,-0.6828432
5056,Yalumba,Australia,-34.5131355,139.0565116
5058,Ciacci Piccolomini d'Aragona,Italy,42.9889309,11.5109714
5060,Château Bouscaut,France,44.7467807,-0.5483378
5062,Betz Family Winery,United States,47.7188972,-122.1329025
5063,Château Ducru-Beaucaillou,France,45.150911,-0.734644
5064,Cos d'Estournel,France,45.230769,-0.7757841
5069,Vieux Château Palon,France,,
5070,Quintarelli Giuseppe,Italy,45.5209039,10.9478773
5071,Château La Mission Haut-Brion,France,44.815189,-0.6052073
5074,Château Pontet-Canet,France,45.2089273,-0.7701048
5076,E. Guigal,France,,
5078,Château Léoville Las Cases,France,,
5084,Masseria La Volpe,Italy,36.8037599,14.9899141
5085,Vignalta,Italy,45.2771856,11.7071172
5086,Gaja,Italy,33.7405484,-84.3463317
5087,Castillo Perelada,Spain,,
5089,Campo alle Comete,Italy,43.1719375,10.6059859
5090,Château Petit Bocq,France,45.2612029,-0.7883504
5092,Álvaro Palacios,Spain,41.1898705,0.7797531
5093,Casanova di Neri,Italy,,
5096,Casanova di Neri,Italy,,
5097,Volver,Spain,,
5098,Taylors / Wakefield,Australia,,
5101,Domaine Arnoux-Lachaux,France,47.1538703,4.9582137
5102,Frédéric Magnien,France,47.195212,4.969758
5105,Poggio di Sotto,Italy,42.9940488,11.524643
5107,Tianna Negre,Spain,39.6934542,2.8606695
5109,Château Le Gay,France,44.934351,-0.196625
5110,Gaja,Italy,33.7405484,-84.3463317
5113,Masca del Tacco,Italy,40.4357175,17.7286966
5116,Château de Beaucastel,France,44.104852,4.8521481
5123,San Filippo,Italy,,
5125,Durbanville Hills,South Africa,-33.8249281,18.5658089
5126,Tenute Silvio Nardi,Italy,43.0991616,11.4049781
5127,Becker Landgraf,Germany,49.77575,8.19913
5129,Domaine Thénard,France,46.7828162,4.7438119
5132,Château La Grave (Trigant de Boisset),France,43.2084265,2.4913677
5133,Château Belair-Monange,France,44.8882451,-0.1607374
5134,Château Belair-Monange,France,44.8882451,-0.1607374
5136,Tenuta Argentiera,Italy,,
5137,Casa Rojo,Spain,38.310732,-1.2258
5139,Rocca delle Macìe,Italy,,
5140,Château Certan de May,France,,
5141,Vilafonté,South Africa,-33.940707,18.846616
5142,Torres,Spain,,
5146,Biondi-Santi,Italy,,
5148,La Rioja Alta,Spain,42.5844855,-2.8466665
5155,Dieter Meier,Argentina,,
5157,Château Giscours,France,45.0088738,-0.6455762
5161,Château de Beaucastel,France,44.104852,4.8521481
5163,San Donaci,Italy,40.4565537,17.8998566
5178,Altos de Rioja,Spain,42.574904,-2.544317
5179,Laibach,South Africa,,
5183,Château Chasse-Spleen,France,45.074191,-0.740386
5185,Château Lafleur-Gazin,France,44.933276,-0.192103
5186,Domaine de Beaurenard,France,44.0536209,4.834506
5187,Ottella,Italy,45.4243002,10.6551806
5191,Château Latour à Pomerol,France,,
5199,Cos d'Estournel,France,45.230769,-0.7757841
5201,Cos d'Estournel,France,45.230769,-0.7757841
5205,Marqués de Murrieta,Spain,,
5206,Vietti,Italy,44.6242163,7.9791973
5207,Prunotto,Italy,,
5211,Errazuriz,Chile,,
5212,Baron Philippe de Rothschild,France,,
5215,Château Pavie,France,44.8830416,-0.1507935
5216,Pascual Toso,Argentina,,
5220,Plaisir de Merle,South Africa,-33.842512,18.9582002
5221,Vietti,Italy,44.6242163,7.9791973
5222,Montecastro,Spain,-34.6183291,-58.5057331
5223,Scheiblhofer,Austria,,
5224,Giacomo Fenocchio,Italy,44.6114057,7.9598511
5227,Mas d'en Gil,Spain,41.1538728,0.7654309
5228,Bodegas Mas Alta,Spain,41.222801,0.776199
5230,Château La Couspaude,France,44.8964903,-0.1508541
5231,Castello di Monsanto,Italy,43.493039,11.189029
5234,Catena Zapata,Argentina,-33.1639562,-68.9195177
5235,Marqués de Griñon,Spain,40.2145742,-3.8569771
5238,Colterenzio (Schreckbichl),Italy,,
5240,Château Branas Grand Poujeaux,France,45.076384,-0.742213
5243,Château Léoville Las Cases,France,,
5248,La Spinetta,Italy,,
